evaluation,failure_prevented,n_maintenance_activities,id
62.4381,False,0,FD004_1_0
60.9515,False,0,FD004_2_0
61.56,False,0,FD004_3_0
58.6609,False,0,FD004_4_0
49.3168,False,0,FD004_5_0
63.277,False,0,FD004_6_0
53.1662,False,0,FD004_7_0
54.0389,False,0,FD004_8_0
63.5484,False,0,FD004_9_0
64.8471,False,0,FD004_10_0
60.9515,False,0,FD004_11_0
58.3115,False,0,FD004_12_0
56.853,False,0,FD004_13_0
56.4722,False,0,FD004_14_0
53.6067,False,0,FD004_15_0
48.2534,False,0,FD004_16_0
42.8588,False,0,FD004_17_0
64.0792,False,0,FD004_18_0
51.7932,False,0,FD004_19_0
55.6903,False,0,FD004_20_0
53.6067,False,0,FD004_21_0
51.7932,False,0,FD004_22_0
59.3423,False,0,FD004_23_0
48.2534,False,0,FD004_24_0
42.8588,False,0,FD004_25_0
60.6399,False,0,FD004_26_0
44.7778,False,0,FD004_27_0
50.8323,False,0,FD004_28_0
56.0848,False,0,FD004_29_0
60.6399,False,0,FD004_30_0
57.5948,False,0,FD004_31_0
52.7173,False,0,FD004_32_0
50.3373,False,0,FD004_33_0
58.6609,False,0,FD004_34_0
53.1662,False,0,FD004_35_0
41.5036,False,0,FD004_36_0
66.9658,False,0,FD004_37_0
47.1445,False,0,FD004_38_0
50.8323,False,0,FD004_39_0
51.3175,False,0,FD004_40_0
59.0044,False,0,FD004_41_0
59.3423,False,0,FD004_42_0
53.1662,False,0,FD004_43_0
50.8323,False,0,FD004_44_0
47.1445,False,0,FD004_45_0
62.4381,False,0,FD004_46_0
66.2885,False,0,FD004_47_0
62.722,False,0,FD004_48_0
70.1627,False,0,FD004_49_0
46.5721,False,0,FD004_50_0
59.6747,False,0,FD004_51_0
65.0959,False,0,FD004_52_0
61.2581,False,0,FD004_53_0
49.8322,False,0,FD004_54_0
64.3389,False,0,FD004_55_0
64.3389,False,0,FD004_56_0
49.3168,False,0,FD004_57_0
59.3423,False,0,FD004_58_0
47.1445,False,0,FD004_59_0
52.7173,False,0,FD004_60_0
55.6903,False,0,FD004_61_0
60.6399,False,0,FD004_62_0
45.9871,False,0,FD004_63_0
48.2534,False,0,FD004_64_0
64.5948,False,0,FD004_65_0
47.1445,False,0,FD004_66_0
45.3891,False,0,FD004_67_0
44.7778,False,0,FD004_68_0
53.6067,False,0,FD004_69_0
48.2534,False,0,FD004_70_0
61.8573,False,0,FD004_71_0
61.56,False,0,FD004_72_0
47.7049,False,0,FD004_73_0
55.6903,False,0,FD004_74_0
54.0389,False,0,FD004_75_0
42.8588,False,0,FD004_76_0
42.1891,False,0,FD004_77_0
56.4722,False,0,FD004_78_0
52.7173,False,0,FD004_79_0
61.2581,False,0,FD004_80_0
48.7906,False,0,FD004_81_0
49.8322,False,0,FD004_82_0
48.2534,False,0,FD004_83_0
44.1526,False,0,FD004_84_0
59.0044,False,0,FD004_85_0
54.4632,False,0,FD004_86_0
57.2271,False,0,FD004_87_0
66.9658,False,0,FD004_88_0
45.9871,False,0,FD004_89_0
51.7932,False,0,FD004_90_0
64.8471,False,0,FD004_91_0
49.3168,False,0,FD004_92_0
49.8322,False,0,FD004_93_0
56.0848,False,0,FD004_94_0
55.2887,False,0,FD004_95_0
58.3115,False,0,FD004_96_0
57.5948,False,0,FD004_97_0
55.6903,False,0,FD004_98_0
45.3891,False,0,FD004_99_0
57.2271,False,0,FD004_100_0
57.2271,False,0,FD004_101_0
49.8322,False,0,FD004_102_0
53.6067,False,0,FD004_103_0
50.8323,False,0,FD004_104_0
45.9871,False,0,FD004_105_0
57.9562,False,0,FD004_106_0
48.2534,False,0,FD004_107_0
61.2581,False,0,FD004_108_0
63.0016,False,0,FD004_109_0
48.2534,False,0,FD004_110_0
60.6399,False,0,FD004_111_0
64.0792,False,0,FD004_112_0
48.2534,False,0,FD004_113_0
44.7778,False,0,FD004_114_0
39.3459,False,0,FD004_115_0
64.3389,False,0,FD004_116_0
64.0792,False,0,FD004_117_0
74.2173,False,0,FD004_118_0
48.7906,False,0,FD004_119_0
47.1445,False,0,FD004_120_0
49.8322,False,0,FD004_121_0
46.5721,False,0,FD004_122_0
53.6067,False,0,FD004_123_0
45.9871,False,0,FD004_124_0
55.2887,False,0,FD004_125_0
60.9515,False,0,FD004_126_0
54.8797,False,0,FD004_127_0
56.0848,False,0,FD004_128_0
49.3168,False,0,FD004_129_0
45.3891,False,0,FD004_130_0
66.0566,False,0,FD004_131_0
56.853,False,0,FD004_132_0
72.024,False,0,FD004_133_0
56.0848,False,0,FD004_134_0
42.8588,False,0,FD004_135_0
51.3175,False,0,FD004_136_0
53.6067,False,0,FD004_137_0
47.1445,False,0,FD004_138_0
56.4722,False,0,FD004_139_0
60.6399,False,0,FD004_140_0
50.3373,False,0,FD004_141_0
51.7932,False,0,FD004_142_0
48.2534,False,0,FD004_143_0
60.6399,False,0,FD004_144_0
54.0389,False,0,FD004_145_0
61.2581,False,0,FD004_146_0
54.4632,False,0,FD004_147_0
49.3168,False,0,FD004_148_0
57.2271,False,0,FD004_149_0
42.8588,False,0,FD004_150_0
