evaluation,failure_prevented,n_maintenance_activities,id
57.2271,False,0,FD003_1_0
56.4722,False,0,FD003_2_0
53.1662,False,0,FD003_3_0
58.3115,False,0,FD003_4_0
52.2598,False,0,FD003_5_0
59.0044,False,0,FD003_6_0
69.0391,False,0,FD003_7_0
57.9562,False,0,FD003_8_0
68.036,False,0,FD003_9_0
71.7031,False,0,FD003_10_0
49.8322,False,0,FD003_11_0
45.9871,False,0,FD003_12_0
48.2534,False,0,FD003_13_0
51.3175,False,0,FD003_14_0
50.8323,False,0,FD003_15_0
64.3389,False,0,FD003_16_0
61.8573,False,0,FD003_17_0
70.1627,False,0,FD003_18_0
54.0389,False,0,FD003_19_0
63.8157,False,0,FD003_20_0
53.1662,False,0,FD003_21_0
49.3168,False,0,FD003_22_0
49.8322,False,0,FD003_23_0
72.3378,False,0,FD003_24_0
49.3168,False,0,FD003_25_0
55.6903,False,0,FD003_26_0
62.4381,False,0,FD003_27_0
50.3373,False,0,FD003_28_0
53.1662,False,0,FD003_29_0
52.7173,False,0,FD003_30_0
48.2534,False,0,FD003_31_0
48.7906,False,0,FD003_32_0
54.0389,False,0,FD003_33_0
70.6945,False,0,FD003_34_0
54.0389,False,0,FD003_35_0
62.722,False,0,FD003_36_0
62.722,False,0,FD003_37_0
50.3373,False,0,FD003_38_0
60.0016,False,0,FD003_39_0
48.7906,False,0,FD003_40_0
60.6399,False,0,FD003_41_0
49.3168,False,0,FD003_42_0
62.4381,False,0,FD003_43_0
47.7049,False,0,FD003_44_0
51.3175,False,0,FD003_45_0
50.8323,False,0,FD003_46_0
58.3115,False,0,FD003_47_0
46.5721,False,0,FD003_48_0
56.853,False,0,FD003_49_0
44.7778,False,0,FD003_50_0
49.3168,False,0,FD003_51_0
53.1662,False,0,FD003_52_0
45.3891,False,0,FD003_53_0
49.8322,False,0,FD003_54_0
73.5255,False,0,FD003_55_0
49.8322,False,0,FD003_56_0
52.2598,False,0,FD003_57_0
47.1445,False,0,FD003_58_0
60.9515,False,0,FD003_59_0
49.3168,False,0,FD003_60_0
50.3373,False,0,FD003_61_0
55.6903,False,0,FD003_62_0
54.0389,False,0,FD003_63_0
49.8322,False,0,FD003_64_0
54.4632,False,0,FD003_65_0
45.3891,False,0,FD003_66_0
57.5948,False,0,FD003_67_0
50.3373,False,0,FD003_68_0
45.9871,False,0,FD003_69_0
46.5721,False,0,FD003_70_0
68.2418,False,0,FD003_71_0
54.4632,False,0,FD003_72_0
52.2598,False,0,FD003_73_0
49.3168,False,0,FD003_74_0
57.2271,False,0,FD003_75_0
43.5131,False,0,FD003_76_0
56.853,False,0,FD003_77_0
53.1662,False,0,FD003_78_0
45.3891,False,0,FD003_79_0
42.1891,False,0,FD003_80_0
64.3389,False,0,FD003_81_0
59.6747,False,0,FD003_82_0
47.7049,False,0,FD003_83_0
53.6067,False,0,FD003_84_0
57.9562,False,0,FD003_85_0
64.0792,False,0,FD003_86_0
46.5721,False,0,FD003_87_0
62.722,False,0,FD003_88_0
51.3175,False,0,FD003_89_0
47.7049,False,0,FD003_90_0
43.5131,False,0,FD003_91_0
44.1526,False,0,FD003_92_0
45.9871,False,0,FD003_93_0
67.1855,False,0,FD003_94_0
45.3891,False,0,FD003_95_0
72.1818,False,0,FD003_96_0
58.6609,False,0,FD003_97_0
61.56,False,0,FD003_98_0
42.1891,False,0,FD003_99_0
42.8588,False,0,FD003_100_0
