evaluation,failure_prevented,n_maintenance_activities,id
32.3524,True,41,0_0_7
80.8649,True,6,0_0_8
55.9471,True,20,0_0_9
69.104,True,10,0_0_11
61.9103,True,14,0_0_13
57.2751,True,19,0_0_14
70.0972,True,13,0_0_15
64.6643,True,12,0_0_16
