evaluation,failure_prevented,n_maintenance_activities,id
68.1053,True,33,FD002_163_0
61.7199,True,44,FD002_164_0
74.5378,True,24,FD002_165_0
68.1053,True,33,FD002_166_0
63.9989,True,40,FD002_167_0
65.4941,True,37,FD002_168_0
70.6283,True,29,FD002_169_0
72.4372,True,27,FD002_170_0
60.1145,True,47,FD002_171_0
72.9232,True,26,FD002_172_0
77.9914,True,20,FD002_173_0
69.177,True,31,FD002_174_0
68.1053,True,33,FD002_175_0
75.6449,True,23,FD002_176_0
71.3771,True,28,FD002_177_0
78.9054,True,19,FD002_178_0
71.3771,True,28,FD002_179_0
55.318,True,57,FD002_180_0
60.6403,True,46,FD002_181_0
68.7909,True,32,FD002_182_0
67.4331,True,34,FD002_183_0
73.7217,True,25,FD002_184_0
75.3722,True,23,FD002_185_0
69.4905,True,31,FD002_186_0
74.8166,True,24,FD002_187_0
78.9054,True,19,FD002_188_0
66.7742,True,35,FD002_189_0
59.7656,True,47,FD002_190_0
65.4941,True,37,FD002_191_0
81.5566,True,16,FD002_192_0
74.0063,True,25,FD002_193_0
78.9054,True,19,FD002_194_0
70.2045,True,30,FD002_195_0
62.8388,True,42,FD002_196_0
77.0984,True,21,FD002_197_0
67.4331,True,34,FD002_198_0
65.4941,True,37,FD002_199_0
64.2622,True,39,FD002_200_0
70.2045,True,30,FD002_201_0
68.4735,True,32,FD002_202_0
58.5904,True,50,FD002_203_0
62.4989,True,42,FD002_204_0
68.7909,True,32,FD002_205_0
64.8723,True,38,FD002_206_0
71.6773,True,28,FD002_207_0
77.9914,True,20,FD002_208_0
67.7842,True,33,FD002_209_0
71.6773,True,28,FD002_210_0
66.1279,True,36,FD002_211_0
77.9914,True,20,FD002_212_0
69.4905,True,31,FD002_213_0
78.9054,True,19,FD002_214_0
64.2622,True,39,FD002_215_0
63.6635,True,40,FD002_216_0
75.3722,True,23,FD002_217_0
62.4989,True,42,FD002_218_0
77.0984,True,21,FD002_219_0
63.0758,True,41,FD002_220_0
72.1419,True,27,FD002_221_0
69.4905,True,31,FD002_222_0
65.4941,True,37,FD002_223_0
72.9232,True,26,FD002_224_0
77.0984,True,21,FD002_225_0
72.1419,True,27,FD002_226_0
71.6773,True,28,FD002_227_0
59.5977,True,48,FD002_228_0
73.2133,True,26,FD002_229_0
70.6283,True,29,FD002_230_0
79.8411,True,18,FD002_231_0
61.9324,True,43,FD002_232_0
70.2045,True,30,FD002_233_0
76.2255,True,22,FD002_234_0
71.6773,True,28,FD002_235_0
62.8388,True,42,FD002_236_0
66.7742,True,35,FD002_237_0
77.0984,True,21,FD002_238_0
59.5977,True,48,FD002_239_0
59.0897,True,49,FD002_240_0
71.6773,True,28,FD002_241_0
58.0994,True,51,FD002_242_0
63.6635,True,40,FD002_243_0
83.8168,True,14,FD002_244_0
60.2929,True,46,FD002_245_0
69.4905,True,31,FD002_246_0
68.4735,True,32,FD002_247_0
63.0758,True,41,FD002_248_0
68.1053,True,33,FD002_249_0
71.6773,True,28,FD002_250_0
59.0897,True,49,FD002_251_0
81.7806,True,16,FD002_252_0
79.1498,True,19,FD002_253_0
60.1145,True,47,FD002_254_0
51.9406,True,67,FD002_255_0
75.3722,True,23,FD002_256_0
54.0248,True,60,FD002_257_0
79.8411,True,18,FD002_258_0
67.4331,True,34,FD002_259_0
53.963,True,61,FD002_260_0
