evaluation,failure_prevented,n_maintenance_activities,id
71.449,True,5,0_0_0
100.0,True,1,0_0_1
37.9524,True,19,0_0_2
100.0,True,1,0_0_3
35.3131,True,23,0_0_4
100.0,True,1,0_0_5
63.1773,True,8,0_0_6
