evaluation,failure_prevented,n_maintenance_activities,id
71.0299,False,0,0_0_7
84.6919,True,5,0_0_8
51.0086,False,4,0_0_9
34.3289,False,2,0_0_11
85.3501,True,6,0_0_13
69.1431,True,14,0_0_14
92.5243,True,4,0_0_15
93.5753,True,3,0_0_16
