evaluation,failure_prevented,n_maintenance_activities,id
66.1762,True,21,0_0_7
84.6919,True,5,0_0_8
69.8586,True,14,0_0_9
86.2685,True,5,0_0_11
85.3501,True,6,0_0_13
64.3959,True,16,0_0_14
72.5891,True,12,0_0_15
90.363,True,4,0_0_16
