evaluation,failure_prevented,n_maintenance_activities,id
61.6767,False,1,FD004_1_0
60.1599,False,1,FD004_2_0
61.56,False,0,FD004_3_0
58.6609,False,0,FD004_4_0
96.9177,True,4,FD004_5_0
62.5326,False,1,FD004_6_0
53.1662,False,0,FD004_7_0
53.1072,False,1,FD004_8_0
63.5484,False,0,FD004_9_0
62.7093,False,3,FD004_10_0
60.9515,False,0,FD004_11_0
54.086,False,5,FD004_12_0
72.0108,True,33,FD004_13_0
56.4722,False,0,FD004_14_0
53.6067,False,0,FD004_15_0
48.2534,False,0,FD004_16_0
95.3666,True,5,FD004_17_0
64.0792,False,0,FD004_18_0
51.7932,False,0,FD004_19_0
55.6903,False,0,FD004_20_0
53.6067,False,0,FD004_21_0
51.7932,False,0,FD004_22_0
92.5822,True,10,FD004_23_0
48.2534,False,0,FD004_24_0
41.7005,False,1,FD004_25_0
52.661,False,10,FD004_26_0
44.7778,False,0,FD004_27_0
50.8323,False,0,FD004_28_0
56.0848,False,0,FD004_29_0
60.6399,False,0,FD004_30_0
39.5427,False,21,FD004_31_0
52.7173,False,0,FD004_32_0
95.973,True,5,FD004_33_0
58.6609,False,0,FD004_34_0
53.1662,False,0,FD004_35_0
98.8142,True,2,FD004_36_0
62.2782,False,7,FD004_37_0
98.9285,True,2,FD004_38_0
50.8323,False,0,FD004_39_0
79.2756,True,22,FD004_40_0
59.0044,False,0,FD004_41_0
76.9224,True,29,FD004_42_0
51.2674,False,2,FD004_43_0
50.8323,False,0,FD004_44_0
47.1445,False,0,FD004_45_0
61.6767,False,1,FD004_46_0
62.1882,False,6,FD004_47_0
61.2106,False,2,FD004_48_0
70.1627,False,0,FD004_49_0
41.1567,False,5,FD004_50_0
59.6747,False,0,FD004_51_0
51.6522,False,19,FD004_52_0
61.2581,False,0,FD004_53_0
47.7982,False,2,FD004_54_0
64.3389,False,0,FD004_55_0
64.3389,False,0,FD004_56_0
43.1522,False,6,FD004_57_0
88.4612,True,15,FD004_58_0
97.8571,True,3,FD004_59_0
84.664,True,17,FD004_60_0
73.9513,True,30,FD004_61_0
54.2568,False,8,FD004_62_0
45.9871,False,0,FD004_63_0
96.853,True,4,FD004_64_0
64.5948,False,0,FD004_65_0
43.9301,False,3,FD004_66_0
45.3891,False,0,FD004_67_0
89.925,True,10,FD004_68_0
76.4883,True,26,FD004_69_0
92.6571,True,8,FD004_70_0
61.8573,False,0,FD004_71_0
61.56,False,0,FD004_72_0
47.7049,False,0,FD004_73_0
55.6903,False,0,FD004_74_0
53.1072,False,1,FD004_75_0
41.7005,False,1,FD004_76_0
98.8281,True,2,FD004_77_0
56.4722,False,0,FD004_78_0
52.7173,False,0,FD004_79_0
61.2581,False,0,FD004_80_0
48.7906,False,0,FD004_81_0
49.8322,False,0,FD004_82_0
97.902,True,3,FD004_83_0
44.1526,False,0,FD004_84_0
57.3423,False,2,FD004_85_0
87.0765,True,15,FD004_86_0
56.36,False,1,FD004_87_0
66.2961,False,1,FD004_88_0
45.9871,False,0,FD004_89_0
76.5465,True,25,FD004_90_0
61.2841,False,5,FD004_91_0
100.0,True,1,FD004_92_0
49.8322,False,0,FD004_93_0
56.0848,False,0,FD004_94_0
55.2887,False,0,FD004_95_0
50.7057,False,9,FD004_96_0
57.5948,False,0,FD004_97_0
54.7921,False,1,FD004_98_0
44.2821,False,1,FD004_99_0
50.2905,False,8,FD004_100_0
54.6259,False,3,FD004_101_0
49.8322,False,0,FD004_102_0
51.7258,False,2,FD004_103_0
95.0164,True,6,FD004_104_0
43.7972,False,2,FD004_105_0
57.9562,False,0,FD004_106_0
48.2534,False,0,FD004_107_0
60.4728,False,1,FD004_108_0
62.2516,False,1,FD004_109_0
84.2652,True,16,FD004_110_0
60.6399,False,0,FD004_111_0
74.5139,True,36,FD004_112_0
48.2534,False,0,FD004_113_0
44.7778,False,0,FD004_114_0
100.0,True,1,FD004_115_0
64.3389,False,0,FD004_116_0
63.3511,False,1,FD004_117_0
66.9001,False,14,FD004_118_0
45.6763,False,3,FD004_119_0
46.0731,False,1,FD004_120_0
49.8322,False,0,FD004_121_0
46.5721,False,0,FD004_122_0
52.6662,False,1,FD004_123_0
100.0,True,1,FD004_124_0
55.2887,False,0,FD004_125_0
60.1599,False,1,FD004_126_0
54.8797,False,0,FD004_127_0
56.0848,False,0,FD004_128_0
94.8628,True,6,FD004_129_0
45.3891,False,0,FD004_130_0
55.0471,False,16,FD004_131_0
55.1036,False,2,FD004_132_0
68.0542,False,7,FD004_133_0
56.0848,False,0,FD004_134_0
42.8588,False,0,FD004_135_0
90.1313,True,11,FD004_136_0
53.6067,False,0,FD004_137_0
47.1445,False,0,FD004_138_0
55.5899,False,1,FD004_139_0
59.0441,False,2,FD004_140_0
50.3373,False,0,FD004_141_0
51.7932,False,0,FD004_142_0
48.2534,False,0,FD004_143_0
83.2442,True,22,FD004_144_0
42.8585,False,12,FD004_145_0
61.2581,False,0,FD004_146_0
52.617,False,2,FD004_147_0
49.3168,False,0,FD004_148_0
56.36,False,1,FD004_149_0
95.3666,True,5,FD004_150_0
79.9038,True,29,FD004_151_0
57.5948,False,0,FD004_152_0
98.9051,True,2,FD004_153_0
50.8323,False,0,FD004_154_0
68.8822,True,40,FD004_155_0
100.0,True,1,FD004_156_0
47.8736,False,16,FD004_157_0
71.7718,True,44,FD004_158_0
92.7025,True,10,FD004_159_0
48.7906,False,0,FD004_160_0
61.2581,False,0,FD004_161_0
60.3108,False,2,FD004_162_0
59.6747,False,0,FD004_163_0
56.5601,True,65,FD004_164_0
51.605,False,6,FD004_165_0
55.7762,False,3,FD004_166_0
56.7352,False,1,FD004_167_0
49.8322,False,0,FD004_168_0
53.6067,False,0,FD004_169_0
44.7778,False,0,FD004_170_0
67.6164,False,0,FD004_171_0
57.8228,False,1,FD004_172_0
64.1597,False,11,FD004_173_0
66.0566,False,0,FD004_174_0
43.5131,False,0,FD004_175_0
83.0383,True,17,FD004_176_0
55.2887,False,0,FD004_177_0
45.9871,False,0,FD004_178_0
67.1472,False,4,FD004_179_0
49.1578,False,21,FD004_180_0
40.0826,False,0,FD004_181_0
51.3175,False,0,FD004_182_0
88.6982,True,12,FD004_183_0
57.6936,False,13,FD004_184_0
57.2271,False,0,FD004_185_0
44.7778,False,0,FD004_186_0
52.7948,False,7,FD004_187_0
56.853,False,0,FD004_188_0
55.2887,False,0,FD004_189_0
65.1598,False,2,FD004_190_0
60.6399,False,0,FD004_191_0
49.3168,False,0,FD004_192_0
49.8322,False,0,FD004_193_0
100.0,True,1,FD004_194_0
44.1526,False,0,FD004_195_0
46.5721,False,0,FD004_196_0
85.7659,True,14,FD004_197_0
94.4647,True,6,FD004_198_0
46.0731,False,1,FD004_199_0
41.3806,False,13,FD004_200_0
66.5173,False,0,FD004_201_0
48.9441,False,7,FD004_202_0
54.4094,False,11,FD004_203_0
96.0911,True,5,FD004_204_0
44.4122,False,12,FD004_205_0
57.5948,False,0,FD004_206_0
66.5173,False,0,FD004_207_0
59.1908,False,1,FD004_208_0
44.7778,False,0,FD004_209_0
42.068,False,3,FD004_210_0
42.1891,False,0,FD004_211_0
54.0389,False,0,FD004_212_0
49.8322,False,0,FD004_213_0
100.0,True,1,FD004_214_0
65.3411,False,0,FD004_215_0
55.6903,False,0,FD004_216_0
49.3305,False,1,FD004_217_0
50.3064,False,5,FD004_218_0
49.3168,False,0,FD004_219_0
97.0099,True,4,FD004_220_0
57.8228,False,1,FD004_221_0
50.8323,False,0,FD004_222_0
54.3043,False,2,FD004_223_0
94.0339,True,8,FD004_224_0
61.6538,False,11,FD004_225_0
49.8322,False,0,FD004_226_0
91.0079,True,12,FD004_227_0
54.8492,False,5,FD004_228_0
50.2761,False,11,FD004_229_0
32.648,False,27,FD004_230_0
48.8152,False,1,FD004_231_0
51.1187,False,9,FD004_232_0
46.2175,False,17,FD004_233_0
80.2625,True,21,FD004_234_0
98.9933,True,2,FD004_235_0
52.6662,False,1,FD004_236_0
51.7932,False,0,FD004_237_0
48.7906,False,0,FD004_238_0
59.5339,True,59,FD004_239_0
42.8588,False,0,FD004_240_0
85.1113,True,21,FD004_241_0
53.1662,False,0,FD004_242_0
60.0015,False,4,FD004_243_0
57.9562,False,0,FD004_244_0
50.3306,False,1,FD004_245_0
44.7778,False,0,FD004_246_0
51.7932,False,0,FD004_247_0
46.1555,False,2,FD004_248_0
55.1036,False,2,FD004_249_0
