evaluation,failure_prevented,n_maintenance_activities,id
60.1538,False,3,FD004_1_0
80.2106,True,26,FD004_2_0
61.56,False,0,FD004_3_0
54.4708,False,5,FD004_4_0
88.6982,True,12,FD004_5_0
36.4773,False,36,FD004_6_0
41.7735,False,12,FD004_7_0
43.7902,False,11,FD004_8_0
60.5926,False,4,FD004_9_0
57.7211,False,10,FD004_10_0
60.9515,False,0,FD004_11_0
79.7177,True,25,FD004_12_0
53.3543,False,4,FD004_13_0
83.2348,True,20,FD004_14_0
35.7378,False,19,FD004_15_0
48.2534,False,0,FD004_16_0
97.6833,True,3,FD004_17_0
53.8848,False,14,FD004_18_0
84.3643,True,17,FD004_19_0
36.8274,False,21,FD004_20_0
48.9044,False,5,FD004_21_0
42.9981,False,9,FD004_22_0
46.9793,False,15,FD004_23_0
88.4611,True,12,FD004_24_0
42.8588,False,0,FD004_25_0
60.6399,False,0,FD004_26_0
94.4028,True,6,FD004_27_0
48.8388,False,2,FD004_28_0
55.1945,False,1,FD004_29_0
60.6399,False,0,FD004_30_0
57.5948,False,0,FD004_31_0
34.5059,False,19,FD004_32_0
87.9191,True,13,FD004_33_0
58.6609,False,0,FD004_34_0
39.8747,False,14,FD004_35_0
97.6284,True,3,FD004_36_0
64.9568,False,3,FD004_37_0
46.0731,False,1,FD004_38_0
93.023,True,8,FD004_39_0
85.1969,True,16,FD004_40_0
58.1734,False,1,FD004_41_0
44.5067,False,18,FD004_42_0
52.2168,False,1,FD004_43_0
41.8619,False,9,FD004_44_0
46.0731,False,1,FD004_45_0
53.3008,False,12,FD004_46_0
66.2885,False,0,FD004_47_0
35.5173,False,36,FD004_48_0
64.1142,False,10,FD004_49_0
46.5721,False,0,FD004_50_0
49.0477,False,13,FD004_51_0
52.3597,False,18,FD004_52_0
55.7606,False,7,FD004_53_0
49.8322,False,0,FD004_54_0
51.3265,False,18,FD004_55_0
81.2044,True,27,FD004_56_0
49.3168,False,0,FD004_57_0
59.3423,False,0,FD004_58_0
39.6443,False,7,FD004_59_0
81.7886,True,20,FD004_60_0
55.6903,False,0,FD004_61_0
60.6399,False,0,FD004_62_0
42.7023,False,3,FD004_63_0
48.2534,False,0,FD004_64_0
74.1621,True,37,FD004_65_0
47.1445,False,0,FD004_66_0
45.3891,False,0,FD004_67_0
44.7778,False,0,FD004_68_0
52.6662,False,1,FD004_69_0
38.8125,False,9,FD004_70_0
61.8573,False,0,FD004_71_0
47.5337,False,18,FD004_72_0
42.4043,False,5,FD004_73_0
83.8319,True,19,FD004_74_0
54.0389,False,0,FD004_75_0
100.0,True,1,FD004_76_0
100.0,True,1,FD004_77_0
83.2348,True,20,FD004_78_0
49.8418,False,3,FD004_79_0
60.4728,False,1,FD004_80_0
42.562,False,6,FD004_81_0
