evaluation,failure_prevented,n_maintenance_activities,id
77.6952,False,41,WDC WD1600AAJB_WD-WCAS2A628702_0
62.2642,False,1,WDC WD1600AAJB_WD-WCAV2AA61864_0
85.3933,False,20,WDC WD1600AAJB_WD-WCAV37002708_0
77.7778,False,25,WDC WD1600AAJB_WD-WCAV3E207943_0
92.3913,True,22,WDC WD1600AAJB_WD-WMAV3K823369_0
82.2464,True,50,WDC WD1600AAJB_WD-WMAV3K823407_0
