evaluation,failure_prevented,n_maintenance_activities,id
73.8255,False,20,ST320005XXXX_5XW01V0Y_0
76.5101,False,16,ST320005XXXX_5XW027X0_0
67.7852,False,29,ST320005XXXX_6XW0375N_0
71.8121,False,23,ST320005XXXX_6XW0DC6C_0
70.4698,False,25,ST320005XXXX_9XW08R5D_0
97.8947,True,3,ST320005XXXX_9XW0AV04_0
