evaluation,failure_prevented,n_maintenance_activities,id
62.9329,True,33,FD002_1_0
47.6042,True,63,FD002_2_0
53.6169,True,48,FD002_3_0
50.6083,True,55,FD002_4_0
61.0672,True,35,FD002_5_0
58.2128,True,40,FD002_6_0
57.7602,True,40,FD002_7_0
61.7746,True,34,FD002_8_0
54.6965,True,46,FD002_9_0
56.9915,True,42,FD002_10_0
46.7591,True,64,FD002_11_0
49.2567,True,58,FD002_12_0
51.0956,True,53,FD002_13_0
55.8204,True,44,FD002_14_0
54.0702,True,48,FD002_15_0
61.0672,True,35,FD002_16_0
57.5957,True,41,FD002_17_0
54.0702,True,48,FD002_18_0
59.7,True,37,FD002_19_0
61.0672,True,35,FD002_20_0
56.3999,True,43,FD002_21_0
55.8204,True,44,FD002_22_0
53.0929,True,49,FD002_23_0
55.8204,True,44,FD002_24_0
54.6038,True,47,FD002_25_0
56.3999,True,43,FD002_26_0
58.2128,True,40,FD002_27_0
54.6965,True,46,FD002_28_0
61.7746,True,34,FD002_29_0
59.0391,True,38,FD002_30_0
41.018,True,82,FD002_31_0
46.4271,True,66,FD002_32_0
55.2527,True,45,FD002_33_0
54.6038,True,47,FD002_34_0
55.2527,True,45,FD002_35_0
54.1513,True,47,FD002_36_0
53.0929,True,49,FD002_37_0
58.2128,True,40,FD002_38_0
52.5791,True,50,FD002_39_0
55.8204,True,44,FD002_40_0
47.563,True,62,FD002_41_0
52.5301,True,51,FD002_42_0
53.0929,True,49,FD002_43_0
54.6038,True,47,FD002_44_0
61.7746,True,34,FD002_45_0
54.6965,True,46,FD002_46_0
48.8009,True,58,FD002_47_0
50.1496,True,56,FD002_48_0
59.4876,True,38,FD002_49_0
51.5807,True,52,FD002_50_0
45.3068,True,69,FD002_51_0
57.7602,True,40,FD002_52_0
62.4985,True,33,FD002_53_0
54.6965,True,46,FD002_54_0
60.3759,True,36,FD002_55_0
59.7,True,37,FD002_56_0
63.9986,True,31,FD002_57_0
59.7,True,37,FD002_58_0
55.2527,True,45,FD002_59_0
58.2128,True,40,FD002_60_0
52.0751,True,51,FD002_61_0
56.9915,True,42,FD002_62_0
59.4876,True,38,FD002_63_0
45.6029,True,67,FD002_64_0
53.6169,True,48,FD002_65_0
58.3926,True,39,FD002_66_0
63.6705,True,32,FD002_67_0
56.9915,True,42,FD002_68_0
64.7759,True,30,FD002_69_0
61.0672,True,35,FD002_70_0
55.2527,True,45,FD002_71_0
55.2527,True,45,FD002_72_0
50.1496,True,56,FD002_73_0
60.3759,True,36,FD002_74_0
50.6196,True,54,FD002_75_0
49.6991,True,57,FD002_76_0
56.9915,True,42,FD002_77_0
60.8194,True,36,FD002_78_0
57.5957,True,41,FD002_79_0
52.5301,True,51,FD002_80_0
45.6742,True,68,FD002_81_0
54.6965,True,46,FD002_82_0
58.3926,True,39,FD002_83_0
47.9754,True,61,FD002_84_0
40.7215,True,83,FD002_85_0
55.8204,True,44,FD002_86_0
58.3926,True,39,FD002_87_0
39.9986,True,87,FD002_88_0
56.3999,True,43,FD002_89_0
56.3999,True,43,FD002_90_0
49.6991,True,57,FD002_91_0
56.3999,True,43,FD002_92_0
56.3999,True,43,FD002_93_0
43.454,True,73,FD002_94_0
54.6965,True,46,FD002_95_0
53.6169,True,48,FD002_96_0
63.6705,True,32,FD002_97_0
59.0391,True,38,FD002_98_0
54.1513,True,47,FD002_99_0
53.0929,True,49,FD002_100_0
53.0929,True,49,FD002_101_0
60.1461,True,37,FD002_102_0
46.4271,True,66,FD002_103_0
51.5513,True,53,FD002_104_0
44.2394,True,72,FD002_105_0
46.7591,True,64,FD002_106_0
63.6705,True,32,FD002_107_0
61.0672,True,35,FD002_108_0
52.5301,True,51,FD002_109_0
52.5301,True,51,FD002_110_0
54.6965,True,46,FD002_111_0
38.9126,True,91,FD002_112_0
51.0754,True,54,FD002_113_0
54.1513,True,47,FD002_114_0
53.6169,True,48,FD002_115_0
53.6169,True,48,FD002_116_0
58.2128,True,40,FD002_117_0
41.4444,True,82,FD002_118_0
57.7602,True,40,FD002_119_0
66.3886,True,28,FD002_120_0
53.0929,True,49,FD002_121_0
56.9915,True,42,FD002_122_0
51.0956,True,53,FD002_123_0
47.1576,True,63,FD002_124_0
59.4876,True,38,FD002_125_0
54.6965,True,46,FD002_126_0
48.395,True,60,FD002_127_0
44.2394,True,72,FD002_128_0
54.1513,True,47,FD002_129_0
56.5356,True,42,FD002_130_0
46.4271,True,66,FD002_131_0
56.9915,True,42,FD002_132_0
60.3759,True,36,FD002_133_0
49.2567,True,58,FD002_134_0
44.5025,True,70,FD002_135_0
60.8194,True,36,FD002_136_0
62.4985,True,33,FD002_137_0
54.6965,True,46,FD002_138_0
55.2527,True,45,FD002_139_0
52.5791,True,50,FD002_140_0
59.7,True,37,FD002_141_0
53.6169,True,48,FD002_142_0
59.0391,True,38,FD002_143_0
52.0361,True,52,FD002_144_0
48.822,True,59,FD002_145_0
47.563,True,62,FD002_146_0
53.6169,True,48,FD002_147_0
45.9819,True,66,FD002_148_0
45.6742,True,68,FD002_149_0
51.5807,True,52,FD002_150_0
58.2128,True,40,FD002_151_0
56.9915,True,42,FD002_152_0
45.3068,True,69,FD002_153_0
55.8204,True,44,FD002_154_0
51.0956,True,53,FD002_155_0
44.5896,True,71,FD002_156_0
50.6083,True,55,FD002_157_0
43.8946,True,73,FD002_158_0
50.1496,True,56,FD002_159_0
53.0929,True,49,FD002_160_0
52.0361,True,52,FD002_161_0
55.2527,True,45,FD002_162_0
54.1513,True,47,FD002_163_0
49.2567,True,58,FD002_164_0
60.1461,True,37,FD002_165_0
54.1513,True,47,FD002_166_0
51.0754,True,54,FD002_167_0
53.0336,True,50,FD002_168_0
56.9915,True,42,FD002_169_0
57.5957,True,41,FD002_170_0
47.9754,True,61,FD002_171_0
57.7602,True,40,FD002_172_0
61.7746,True,34,FD002_173_0
55.8204,True,44,FD002_174_0
54.1513,True,47,FD002_175_0
60.1461,True,37,FD002_176_0
57.5957,True,41,FD002_177_0
62.4985,True,33,FD002_178_0
57.5957,True,41,FD002_179_0
44.9453,True,70,FD002_180_0
48.395,True,60,FD002_181_0
54.6965,True,46,FD002_182_0
53.6169,True,48,FD002_183_0
58.3926,True,39,FD002_184_0
59.7,True,37,FD002_185_0
55.2527,True,45,FD002_186_0
59.4876,True,38,FD002_187_0
62.4985,True,33,FD002_188_0
54.0702,True,48,FD002_189_0
48.395,True,60,FD002_190_0
52.0751,True,51,FD002_191_0
65.5724,True,29,FD002_192_0
58.8433,True,39,FD002_193_0
62.4985,True,33,FD002_194_0
55.8204,True,44,FD002_195_0
50.1496,True,56,FD002_196_0
61.0672,True,35,FD002_197_0
54.6038,True,47,FD002_198_0
52.0751,True,51,FD002_199_0
51.0956,True,53,FD002_200_0
55.8204,True,44,FD002_201_0
