evaluation,failure_prevented,n_maintenance_activities,id
95.9321,True,5,FD004_193_0
98.8281,True,2,FD004_194_0
97.7358,True,3,FD004_195_0
98.9169,True,2,FD004_196_0
98.9051,True,2,FD004_197_0
44.2821,False,1,FD004_198_0
100.0,True,1,FD004_199_0
100.0,True,1,FD004_200_0
98.6425,True,3,FD004_201_0
100.0,True,1,FD004_202_0
98.4886,True,3,FD004_203_0
97.0683,True,4,FD004_204_0
95.4681,True,6,FD004_205_0
100.0,True,1,FD004_206_0
99.3213,True,2,FD004_207_0
97.5675,True,4,FD004_208_0
100.0,True,1,FD004_209_0
100.0,True,1,FD004_210_0
100.0,True,1,FD004_211_0
99.0683,True,2,FD004_212_0
96.949,True,4,FD004_213_0
100.0,True,1,FD004_214_0
97.8922,True,4,FD004_215_0
100.0,True,1,FD004_216_0
98.9933,True,2,FD004_217_0
99.0853,True,2,FD004_218_0
100.0,True,1,FD004_219_0
100.0,True,1,FD004_220_0
100.0,True,1,FD004_221_0
100.0,True,1,FD004_222_0
100.0,True,1,FD004_223_0
100.0,True,1,FD004_224_0
100.0,True,1,FD004_225_0
100.0,True,1,FD004_226_0
100.0,True,1,FD004_227_0
100.0,True,1,FD004_228_0
99.1758,True,2,FD004_229_0
100.0,True,1,FD004_230_0
100.0,True,1,FD004_231_0
100.0,True,1,FD004_232_0
99.1892,True,2,FD004_233_0
99.0131,True,2,FD004_234_0
98.9933,True,2,FD004_235_0
100.0,True,1,FD004_236_0
100.0,True,1,FD004_237_0
100.0,True,1,FD004_238_0
99.3023,True,2,FD004_239_0
100.0,True,1,FD004_240_0
100.0,True,1,FD004_241_0
100.0,True,1,FD004_242_0
100.0,True,1,FD004_243_0
99.1477,True,2,FD004_244_0
100.0,True,1,FD004_245_0
98.8806,True,2,FD004_246_0
100.0,True,1,FD004_247_0
100.0,True,1,FD004_248_0
100.0,True,1,FD004_249_0
