evaluation,failure_prevented,n_maintenance_activities,id
57.2271,False,0,FD003_1_0
56.4722,False,0,FD003_2_0
100.0,True,1,FD003_3_0
94.9294,True,7,FD003_4_0
98.0645,True,3,FD003_5_0
98.3379,True,3,FD003_6_0
99.3724,True,2,FD003_7_0
100.0,True,1,FD003_8_0
98.7041,True,3,FD003_9_0
100.0,True,1,FD003_10_0
100.0,True,1,FD003_11_0
100.0,True,1,FD003_12_0
97.902,True,3,FD003_13_0
100.0,True,1,FD003_14_0
99.0033,True,2,FD003_15_0
100.0,True,1,FD003_16_0
100.0,True,1,FD003_17_0
100.0,True,1,FD003_18_0
100.0,True,1,FD003_19_0
100.0,True,1,FD003_20_0
100.0,True,1,FD003_21_0
100.0,True,1,FD003_22_0
98.983,True,2,FD003_23_0
100.0,True,1,FD003_24_0
100.0,True,1,FD003_25_0
100.0,True,1,FD003_26_0
100.0,True,1,FD003_27_0
100.0,True,1,FD003_28_0
99.0506,True,2,FD003_29_0
100.0,True,1,FD003_30_0
97.902,True,3,FD003_31_0
100.0,True,1,FD003_32_0
100.0,True,1,FD003_33_0
100.0,True,1,FD003_34_0
99.0683,True,2,FD003_35_0
99.2443,True,2,FD003_36_0
100.0,True,1,FD003_37_0
100.0,True,1,FD003_38_0
100.0,True,1,FD003_39_0
100.0,True,1,FD003_40_0
100.0,True,1,FD003_41_0
100.0,True,1,FD003_42_0
100.0,True,1,FD003_43_0
97.8798,True,3,FD003_44_0
100.0,True,1,FD003_45_0
100.0,True,1,FD003_46_0
98.3098,True,3,FD003_47_0
100.0,True,1,FD003_48_0
100.0,True,1,FD003_49_0
100.0,True,1,FD003_50_0
100.0,True,1,FD003_51_0
100.0,True,1,FD003_52_0
100.0,True,1,FD003_53_0
100.0,True,1,FD003_54_0
98.39,True,4,FD003_55_0
97.966,True,3,FD003_56_0
100.0,True,1,FD003_57_0
100.0,True,1,FD003_58_0
99.2084,True,2,FD003_59_0
100.0,True,1,FD003_60_0
100.0,True,1,FD003_61_0
100.0,True,1,FD003_62_0
100.0,True,1,FD003_63_0
98.983,True,2,FD003_64_0
100.0,True,1,FD003_65_0
100.0,True,1,FD003_66_0
97.4211,True,4,FD003_67_0
100.0,True,1,FD003_68_0
98.9051,True,2,FD003_69_0
100.0,True,1,FD003_70_0
100.0,True,1,FD003_71_0
100.0,True,1,FD003_72_0
100.0,True,1,FD003_73_0
100.0,True,1,FD003_74_0
100.0,True,1,FD003_75_0
97.7098,True,3,FD003_76_0
99.1253,True,2,FD003_77_0
100.0,True,1,FD003_78_0
100.0,True,1,FD003_79_0
100.0,True,1,FD003_80_0
100.0,True,1,FD003_81_0
100.0,True,1,FD003_82_0
100.0,True,1,FD003_83_0
100.0,True,1,FD003_84_0
99.1477,True,2,FD003_85_0
97.0873,True,5,FD003_86_0
100.0,True,1,FD003_87_0
99.2443,True,2,FD003_88_0
100.0,True,1,FD003_89_0
100.0,True,1,FD003_90_0
100.0,True,1,FD003_91_0
96.6036,True,4,FD003_92_0
100.0,True,1,FD003_93_0
98.0044,True,4,FD003_94_0
98.8929,True,2,FD003_95_0
98.8722,True,3,FD003_96_0
100.0,True,1,FD003_97_0
100.0,True,1,FD003_98_0
97.6562,True,3,FD003_99_0
98.8417,True,2,FD003_100_0
