evaluation,failure_prevented,n_maintenance_activities,id
71.0299,False,0,0_0_7
34.4432,False,0,0_0_8
95.3629,True,3,0_0_9
41.1946,False,0,0_0_11
46.8796,False,1,0_0_13
69.1431,True,14,0_0_14
80.0648,True,9,0_0_15
80.726,True,7,0_0_16
