evaluation,id
0.30476190476190473,FD001_1_0
0.15920398009950248,FD001_2_0
0.34408602150537637,FD001_3_0
0.3106796116504854,FD001_4_0
0.17486338797814208,FD001_5_0
0.0,FD001_6_0
0.18497109826589597,FD001_7_0
0.5,FD001_8_0
0.27826086956521745,FD001_9_0
0.23529411764705882,FD001_10_0
0.20779220779220778,FD001_11_0
0.0,FD001_12_0
0.41558441558441556,FD001_13_0
0.3404255319148936,FD001_14_0
0.26446280991735543,FD001_15_0
0.0,FD001_16_0
0.16842105263157897,FD001_17_0
0.29357798165137616,FD001_18_0
0.0,FD001_19_0
0.21621621621621626,FD001_20_0
0.29357798165137616,FD001_21_0
0.0,FD001_22_0
0.3902439024390244,FD001_23_0
0.5245901639344263,FD001_24_0
0.2222222222222222,FD001_25_0
0.2831858407079646,FD001_26_0
0.0,FD001_27_0
0.0,FD001_28_0
0.41558441558441556,FD001_29_0
0.29629629629629634,FD001_30_0
0.21621621621621626,FD001_31_0
0.30476190476190473,FD001_32_0
0.2807017543859649,FD001_33_0
0.29357798165137616,FD001_34_0
0.3368421052631579,FD001_35_0
0.4444444444444445,FD001_36_0
0.38095238095238093,FD001_37_0
0.29629629629629634,FD001_38_0
0.761904761904762,FD001_39_0
0.0,FD001_40_0
0.24615384615384614,FD001_41_0
0.2909090909090909,FD001_42_0
0.26229508196721313,FD001_43_0
0.0,FD001_44_0
0.4444444444444445,FD001_45_0
0.18823529411764706,FD001_46_0
0.25,FD001_47_0
0.2206896551724138,FD001_48_0
0.24806201550387597,FD001_49_0
0.2831858407079646,FD001_50_0
0.25196850393700787,FD001_51_0
0.25196850393700787,FD001_52_0
0.29357798165137616,FD001_53_0
0.1871345029239766,FD001_54_0
0.2990654205607477,FD001_55_0
0.1693121693121693,FD001_56_0
0.6274509803921569,FD001_57_0
0.5245901639344263,FD001_58_0
0.2206896551724138,FD001_59_0
0.0,FD001_60_0
0.32323232323232326,FD001_61_0
0.3404255319148936,FD001_62_0
0.3636363636363636,FD001_63_0
0.16243654822335024,FD001_64_0
0.47761194029850745,FD001_65_0
0.0,FD001_66_0
0.14096916299559473,FD001_67_0
0.2831858407079646,FD001_68_0
0.11594202898550725,FD001_69_0
0.6274509803921569,FD001_70_0
0.26229508196721313,FD001_71_0
0.25196850393700787,FD001_72_0
0.0,FD001_73_0
0.4,FD001_74_0
0.22377622377622378,FD001_75_0
0.25806451612903225,FD001_76_0
0.47058823529411764,FD001_77_0
0.2206896551724138,FD001_78_0
0.0,FD001_79_0
0.32323232323232326,FD001_80_0
0.20779220779220778,FD001_81_0
0.25,FD001_82_0
0.15458937198067632,FD001_83_0
0.17204301075268816,FD001_84_0
0.3137254901960785,FD001_85_0
0.16666666666666669,FD001_86_0
0.34782608695652173,FD001_87_0
0.25196850393700787,FD001_88_0
0.24427480916030533,FD001_89_0
0.0,FD001_90_0
0.0,FD001_91_0
0.12549019607843137,FD001_92_0
0.463768115942029,FD001_93_0
0.18604651162790695,FD001_94_0
0.16243654822335024,FD001_95_0
0.0,FD001_96_0
0.2758620689655173,FD001_97_0
0.45714285714285713,FD001_98_0
0.0,FD001_99_0
0.2807017543859649,FD001_100_0
