evaluation,failure_prevented,n_maintenance_activities,id
87.2483,False,0,ST320005XXXX_5XW01V0Y_0
87.2483,False,0,ST320005XXXX_5XW027X0_0
99.3289,True,2,ST320005XXXX_6XW0375N_0
87.2483,False,0,ST320005XXXX_6XW0DC6C_0
86.5772,False,1,ST320005XXXX_9XW08R5D_0
80.0,False,0,ST320005XXXX_9XW0AV04_0
