evaluation,failure_prevented,n_maintenance_activities,id
71.449,True,5,0_0_0
100.0,True,1,0_0_1
31.0583,True,21,0_0_2
100.0,True,1,0_0_3
47.0744,True,19,0_0_4
24.9688,False,0,0_0_5
89.4792,True,3,0_0_6
