evaluation,failure_prevented,n_maintenance_activities,id
57.1021,False,0,0_0_0
100.0,True,1,0_0_1
65.5291,True,11,0_0_2
100.0,True,1,0_0_3
23.5519,True,27,0_0_4
100.0,True,1,0_0_5
47.3961,True,11,0_0_6
