evaluation,failure_prevented,n_maintenance_activities,id
71.0299,False,0,0_0_7
34.4432,False,0,0_0_8
60.2829,False,0,0_0_9
41.1946,False,0,0_0_11
49.8096,False,0,0_0_13
59.3401,False,0,0_0_14
57.3137,False,0,0_0_15
44.9727,False,0,0_0_16
