evaluation,failure_prevented,n_maintenance_activities,id
64.3112,True,6,0_0_0
100.0,True,1,0_0_1
31.0583,True,21,0_0_2
100.0,True,1,0_0_3
26.4922,True,26,0_0_4
100.0,True,1,0_0_5
47.3961,True,11,0_0_6
