evaluation,failure_prevented,n_maintenance_activities,id
57.1021,False,0,0_0_0
24.9688,False,0,0_0_1
79.283,False,0,0_0_2
24.9688,False,0,0_0_3
82.3287,False,0,0_0_4
24.9688,False,0,0_0_5
68.3851,False,0,0_0_6
